file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/controller/DisciplinaController.java,br.ufrn.ePET.controller.DisciplinaController,getDisciplinasAtivas/1[br.ufrn.ePET.controller.Pageable],false,46,6,1,0,1,2,1,8,2,0,1,1,0,0,0,0,1,0,6,0,0,0,1,0,0,0,13,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/controller/DisciplinaController.java,br.ufrn.ePET.controller.DisciplinaController,"getDiscipllinasPorNomeOuCodigo/2[java.lang.String,br.ufrn.ePET.controller.Pageable]",false,69,11,2,0,2,2,2,9,1,1,2,2,0,0,0,0,0,0,10,0,1,0,1,0,0,0,24,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/controller/DisciplinaController.java,br.ufrn.ePET.controller.DisciplinaController,"getDiscipllinasPorNomeOuCodigoAtiva/2[java.lang.String,br.ufrn.ePET.controller.Pageable]",false,82,11,2,0,2,2,2,9,1,1,2,2,0,0,0,0,0,0,10,0,1,0,1,0,0,0,26,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/controller/DisciplinaController.java,br.ufrn.ePET.controller.DisciplinaController,getDisciplinas/1[java.lang.Long],false,33,8,1,0,1,2,1,9,2,1,1,1,0,0,0,0,1,0,7,0,1,0,1,0,0,0,22,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/service/Tutoria_MinistradaService.java,br.ufrn.ePET.service.Tutoria_MinistradaService,"buscarPorPessoaInativa/2[java.lang.Long,br.ufrn.ePET.service.Pageable]",false,121,5,3,1,2,2,3,8,1,0,2,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,16,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/service/Tutoria_MinistradaService.java,br.ufrn.ePET.service.Tutoria_MinistradaService,"Tutoria_MinistradaService/4[br.ufrn.ePET.repository.Tutoria_Ministrada_Repository,br.ufrn.ePET.repository.PessoaRepository,br.ufrn.ePET.repository.TutoriaRepository,br.ufrn.ePET.service.JavaMailSender]",true,29,5,0,0,0,1,0,6,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,10,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/service/Tutoria_MinistradaService.java,br.ufrn.ePET.service.Tutoria_MinistradaService,buscar/1[br.ufrn.ePET.service.Pageable],false,40,3,0,0,0,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/service/Tutoria_MinistradaService.java,br.ufrn.ePET.service.Tutoria_MinistradaService,marcarTutoria/1[br.ufrn.ePET.models.Tutoria_Ministrada],false,156,2,2,1,1,1,9,3,0,0,1,9,1,1,0,0,0,0,1,0,0,1,0,0,0,0,7,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/service/Tutoria_MinistradaService.java,br.ufrn.ePET.service.Tutoria_MinistradaService,"ativar/2[java.lang.Long,java.time.LocalDate]",false,195,2,2,1,1,2,6,11,0,1,2,6,0,0,0,0,0,0,2,0,1,1,1,0,0,0,16,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/service/Tutoria_MinistradaService.java,br.ufrn.ePET.service.Tutoria_MinistradaService,"buscarPorPetianoConfirmada/2[java.lang.Long,br.ufrn.ePET.service.Pageable]",false,91,5,3,1,2,4,5,15,1,2,2,5,0,0,0,1,0,0,2,0,2,0,2,0,0,0,24,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/service/Tutoria_MinistradaService.java,br.ufrn.ePET.service.Tutoria_MinistradaService,"buscarPorPetianoConcluida/2[java.lang.Long,br.ufrn.ePET.service.Pageable]",false,106,5,3,1,2,4,5,15,1,2,2,5,0,0,0,1,0,0,2,0,2,0,2,0,0,0,21,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/service/Tutoria_MinistradaService.java,br.ufrn.ePET.service.Tutoria_MinistradaService,tutoriasAtivas/0,false,208,1,0,0,0,3,5,10,1,2,0,5,0,0,1,0,0,0,0,0,2,0,2,0,0,0,9,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/service/Tutoria_MinistradaService.java,br.ufrn.ePET.service.Tutoria_MinistradaService,"salvar/3[java.lang.Long,java.lang.Long,br.ufrn.ePET.models.Tutoria_Ministrada]",false,140,3,3,1,2,3,7,8,1,0,3,7,1,2,0,0,0,0,4,0,0,2,1,0,0,0,14,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/service/Tutoria_MinistradaService.java,br.ufrn.ePET.service.Tutoria_MinistradaService,buscar/1[java.lang.Long],false,36,1,2,2,0,1,2,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/service/Tutoria_MinistradaService.java,br.ufrn.ePET.service.Tutoria_MinistradaService,"buscarPorTutoria/2[java.lang.Long,br.ufrn.ePET.service.Pageable]",false,130,5,3,1,2,2,3,8,1,0,2,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,14,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/service/Tutoria_MinistradaService.java,br.ufrn.ePET.service.Tutoria_MinistradaService,removerTutoria/1[java.lang.Long],false,237,1,1,1,0,1,4,5,0,1,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/service/Tutoria_MinistradaService.java,br.ufrn.ePET.service.Tutoria_MinistradaService,"enviarEmail/5[java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String]",false,168,1,1,1,0,2,4,17,0,2,5,4,0,0,0,0,1,0,15,0,2,3,1,0,0,0,32,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/service/Tutoria_MinistradaService.java,br.ufrn.ePET.service.Tutoria_MinistradaService,tutoriasAtivas/1[java.lang.Long],false,222,1,0,0,0,5,8,9,1,1,1,8,0,0,1,1,0,1,0,0,1,0,2,0,0,0,8,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/service/Tutoria_MinistradaService.java,br.ufrn.ePET.service.Tutoria_MinistradaService,"buscarPorPessoa/2[java.lang.Long,br.ufrn.ePET.service.Pageable]",false,44,5,3,1,2,2,4,9,1,1,2,4,0,0,0,0,0,0,1,0,1,0,1,0,0,0,18,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/service/Tutoria_MinistradaService.java,br.ufrn.ePET.service.Tutoria_MinistradaService,"buscarPorPetiano/2[java.lang.Long,br.ufrn.ePET.service.Pageable]",false,65,5,3,1,2,4,4,14,1,1,2,4,0,0,0,1,0,0,2,0,1,0,2,0,0,0,20,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/service/Tutoria_MinistradaService.java,br.ufrn.ePET.service.Tutoria_MinistradaService,"buscarPorPetianoInativa/2[java.lang.Long,br.ufrn.ePET.service.Pageable]",false,78,5,3,1,2,4,4,14,1,1,2,4,0,0,0,1,0,0,2,0,1,0,2,0,0,0,21,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/service/Tutoria_MinistradaService.java,br.ufrn.ePET.service.Tutoria_MinistradaService,"buscarPorPessoaConcluida/2[java.lang.Long,br.ufrn.ePET.service.Pageable]",false,54,5,3,1,2,2,4,9,1,1,2,4,0,0,0,0,0,0,1,0,1,0,1,0,0,0,19,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/service/CertificadoService.java,br.ufrn.ePET.service.CertificadoService,verificarOrganizadorCertificado/1[java.lang.String],false,351,3,3,1,2,2,1,7,1,1,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,10,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/service/CertificadoService.java,br.ufrn.ePET.service.CertificadoService,modificarTemplate/1[br.ufrn.ePET.service.MultipartFile],false,359,2,2,1,1,2,4,9,0,1,1,4,0,0,0,0,1,0,3,0,1,1,1,0,0,0,21,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/service/CertificadoService.java,br.ufrn.ePET.service.CertificadoService,"gerarCertificadoOrganizador/2[java.lang.Long,java.lang.Long]",false,217,15,8,1,7,6,42,81,1,27,2,42,1,1,0,2,1,0,21,20,36,5,1,0,0,0,70,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/service/CertificadoService.java,br.ufrn.ePET.service.CertificadoService,"gerarCertificado/2[java.lang.Long,java.lang.Long]",false,53,16,9,1,8,9,45,93,1,28,2,45,1,1,0,3,2,1,23,22,38,7,2,0,0,0,72,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/service/CertificadoService.java,br.ufrn.ePET.service.CertificadoService,verificarCertificado/1[java.lang.String],false,343,3,3,1,2,2,1,7,1,1,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,9,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/service/CertificadoService.java,br.ufrn.ePET.service.CertificadoService,format/1[java.lang.String],false,205,0,2,2,0,2,3,11,2,1,1,3,0,0,0,0,1,0,1,0,1,0,1,0,0,0,9,2,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/service/CertificadoService.java,br.ufrn.ePET.service.CertificadoService,removerCertificado/1[br.ufrn.ePET.models.Participante],false,369,4,3,1,2,3,3,8,0,2,1,3,0,0,0,2,0,0,1,0,2,0,1,0,0,0,14,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/service/CertificadoService.java,br.ufrn.ePET.service.CertificadoService,"CertificadoService/5[br.ufrn.ePET.repository.CertificadoRepository,br.ufrn.ePET.repository.ParticipanteRepository,br.ufrn.ePET.repository.OrganizadoresRepository,br.ufrn.ePET.repository.CertificadoOrganizadoresRepository,br.ufrn.ePET.repository.FrequenciaRepository]",true,44,7,1,0,1,1,0,8,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,13,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/controller/TutoriaController.java,br.ufrn.ePET.controller.TutoriaController,TutoriaController/1[br.ufrn.ePET.service.TutoriaService],true,24,2,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/controller/TutoriaController.java,br.ufrn.ePET.controller.TutoriaController,"getTutoriaDisciplina/2[java.lang.String,br.ufrn.ePET.controller.Pageable]",false,73,9,2,0,2,2,2,9,1,1,2,2,0,0,0,0,0,0,4,0,1,0,1,0,0,0,25,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/controller/TutoriaController.java,br.ufrn.ePET.controller.TutoriaController,deleteTutoria/1[java.lang.Long],false,98,8,1,0,1,1,1,4,1,0,1,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,15,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/controller/TutoriaController.java,br.ufrn.ePET.controller.TutoriaController,getTutoria/1[java.lang.Long],false,45,8,2,0,2,2,1,7,1,1,1,1,0,0,0,1,0,0,5,0,1,1,1,0,0,0,24,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/controller/TutoriaController.java,br.ufrn.ePET.controller.TutoriaController,getTutorias/1[br.ufrn.ePET.controller.Pageable],false,32,6,1,0,1,1,1,4,1,1,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,9,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/controller/TutoriaController.java,br.ufrn.ePET.controller.TutoriaController,"getTutoriaPetiano/2[java.lang.String,br.ufrn.ePET.controller.Pageable]",false,59,9,2,0,2,2,2,9,1,1,2,2,0,0,0,0,0,0,4,0,1,0,1,0,0,0,25,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/controller/TutoriaController.java,br.ufrn.ePET.controller.TutoriaController,"saveTutoria/2[java.lang.Long,java.lang.Long]",false,87,9,2,0,2,1,2,6,1,1,2,2,0,0,0,0,0,0,12,0,1,0,0,0,0,0,20,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/models/Hash.java,br.ufrn.ePET.models.Hash,Hash/0,true,11,0,1,1,0,1,1,3,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/models/Hash.java,br.ufrn.ePET.models.Hash,novaHash/1[java.lang.String],false,15,1,2,2,0,1,4,6,1,2,1,4,0,0,0,0,0,0,1,1,2,0,0,0,0,0,7,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/repository/AtividadesRepository.java,br.ufrn.ePET.repository.AtividadesRepository,findByTitulo/1[java.lang.String],false,8,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/repository/AtividadesRepository.java,br.ufrn.ePET.repository.AtividadesRepository,findByConteudo/1[java.lang.String],false,10,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/enums/Role.java,br.ufrn.ePET.enums.Role,getAuthority/0,false,8,0,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/repository/ParticipanteRepository.java,br.ufrn.ePET.repository.ParticipanteRepository,"findByTituloEvento/2[java.lang.String,br.ufrn.ePET.repository.Pageable]",false,28,4,1,1,0,1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,23,0,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/repository/ParticipanteRepository.java,br.ufrn.ePET.repository.ParticipanteRepository,countAtivos/1[java.lang.Long],false,13,1,2,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20,0,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/repository/ParticipanteRepository.java,br.ufrn.ePET.repository.ParticipanteRepository,findByTituloEvento/1[java.lang.String],false,31,2,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,23,0,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/repository/ParticipanteRepository.java,br.ufrn.ePET.repository.ParticipanteRepository,"findByEspera/2[java.lang.Long,boolean]",false,16,2,2,2,0,1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,27,0,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/repository/ParticipanteRepository.java,br.ufrn.ePET.repository.ParticipanteRepository,"findByNomeOuCpfPessoa/2[java.lang.String,br.ufrn.ePET.repository.Pageable]",false,25,4,1,1,0,1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,25,0,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/repository/ParticipanteRepository.java,br.ufrn.ePET.repository.ParticipanteRepository,"findByPessoaAndEvento/2[java.lang.Long,java.lang.Long]",false,34,2,2,2,0,1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,23,0,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/repository/ParticipanteRepository.java,br.ufrn.ePET.repository.ParticipanteRepository,"findByEvento/2[java.lang.Long,br.ufrn.ePET.repository.Pageable]",false,37,4,1,1,0,1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15,0,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/repository/ParticipanteRepository.java,br.ufrn.ePET.repository.ParticipanteRepository,countParticipantesConfirmados/1[java.lang.Long],false,43,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,24,0,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/repository/ParticipanteRepository.java,br.ufrn.ePET.repository.ParticipanteRepository,findByConfirmadoEvento/1[java.lang.Long],false,19,2,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21,0,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/repository/ParticipanteRepository.java,br.ufrn.ePET.repository.ParticipanteRepository,"findByPessoa/2[java.lang.Long,br.ufrn.ePET.repository.Pageable]",false,22,4,1,1,0,1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18,0,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/repository/ParticipanteRepository.java,br.ufrn.ePET.repository.ParticipanteRepository,findEmailParticipantes/1[int],false,40,1,2,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,30,0,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/service/PagamentoService.java,br.ufrn.ePET.service.PagamentoService,verificarStatusPagamento/1[java.lang.Long],false,156,3,3,1,2,2,2,7,1,1,1,2,0,0,0,1,0,0,1,0,1,0,1,0,0,0,16,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/service/PagamentoService.java,br.ufrn.ePET.service.PagamentoService,"verifiarStatusPagamento/2[java.lang.String,java.lang.String]",false,181,9,4,1,3,7,20,35,0,5,2,20,1,1,0,5,0,0,3,3,5,0,3,0,0,0,35,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/service/PagamentoService.java,br.ufrn.ePET.service.PagamentoService,criarPagamento/1[java.lang.Long],false,57,17,6,1,5,4,41,24,2,8,1,41,1,1,0,1,0,0,8,2,9,4,1,0,0,0,47,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/service/PagamentoService.java,br.ufrn.ePET.service.PagamentoService,getCredentials/0,false,53,1,3,3,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/service/PagamentoService.java,br.ufrn.ePET.service.PagamentoService,"PagamentoService/4[br.ufrn.ePET.repository.PagamentoRepository,br.ufrn.ePET.repository.EventoRepository,br.ufrn.ePET.repository.PessoaRepository,br.ufrn.ePET.repository.ParticipanteRepository]",true,46,5,0,0,0,1,0,6,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/service/PagamentoService.java,br.ufrn.ePET.service.PagamentoService,redirectPagseguro/1[java.lang.String],false,135,8,4,1,3,2,17,15,0,3,1,17,1,1,0,1,0,0,1,0,3,0,1,0,0,0,27,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/handler/RestExceptionHandler.java,br.ufrn.ePET.handler.RestExceptionHandler,handlerResourceNotFoundException/1[br.ufrn.ePET.error.ResourceNotFoundException],false,25,5,3,0,3,1,12,4,1,1,1,12,0,0,0,0,0,0,1,0,1,0,0,0,0,0,9,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/handler/RestExceptionHandler.java,br.ufrn.ePET.handler.RestExceptionHandler,"handleMethodArgumentNotValid/4[br.ufrn.ePET.handler.MethodArgumentNotValidException,br.ufrn.ePET.handler.HttpHeaders,br.ufrn.ePET.handler.HttpStatus,br.ufrn.ePET.handler.WebRequest]",false,41,8,3,0,3,1,20,7,1,4,4,20,0,0,0,0,0,0,3,0,4,0,0,0,0,0,16,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/handler/RestExceptionHandler.java,br.ufrn.ePET.handler.RestExceptionHandler,"handleExceptionInternal/5[java.lang.Exception,java.lang.Object,br.ufrn.ePET.handler.HttpHeaders,br.ufrn.ePET.handler.HttpStatus,br.ufrn.ePET.handler.WebRequest]",false,61,7,3,0,3,1,12,4,1,1,5,12,0,0,0,0,0,0,1,0,1,0,0,0,0,0,9,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/repository/FrequenciaRepository.java,br.ufrn.ePET.repository.FrequenciaRepository,"findByPeriodoAndParticipante/2[java.lang.Long,java.lang.Long]",false,15,2,1,1,0,1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,23,0,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/repository/FrequenciaRepository.java,br.ufrn.ePET.repository.FrequenciaRepository,"findByEventoID/2[java.lang.Long,br.ufrn.ePET.repository.Pageable]",false,18,4,1,1,0,1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,27,0,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/repository/FrequenciaRepository.java,br.ufrn.ePET.repository.FrequenciaRepository,"findAssiduidadeByParticipante/2[java.lang.Long,java.lang.Long]",false,11,1,2,2,0,1,0,1,0,0,2,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,25,0,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/service/TutoriaService.java,br.ufrn.ePET.service.TutoriaService,"buscarPorNomeOuCodigoDisciplina/2[java.lang.String,br.ufrn.ePET.service.Pageable]",false,65,4,2,1,1,1,1,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/service/TutoriaService.java,br.ufrn.ePET.service.TutoriaService,"TutoriaService/4[br.ufrn.ePET.repository.TutoriaRepository,br.ufrn.ePET.repository.PetianoRepository,br.ufrn.ePET.repository.DisciplinaRepository,br.ufrn.ePET.repository.Tutoria_Ministrada_Repository]",true,25,4,0,0,0,1,0,6,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/service/TutoriaService.java,br.ufrn.ePET.service.TutoriaService,buscar/1[java.lang.Long],false,32,1,2,2,0,1,2,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/service/TutoriaService.java,br.ufrn.ePET.service.TutoriaService,"salvar/3[java.lang.Long,java.lang.Long,br.ufrn.ePET.models.Tutoria]",false,41,4,3,1,2,4,8,14,2,1,3,8,0,0,0,1,0,0,2,0,1,2,1,0,0,0,20,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/service/TutoriaService.java,br.ufrn.ePET.service.TutoriaService,buscar/1[br.ufrn.ePET.service.Pageable],false,36,4,1,0,1,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/service/TutoriaService.java,br.ufrn.ePET.service.TutoriaService,remover/1[java.lang.Long],false,70,4,3,1,2,2,5,9,0,1,1,5,0,0,0,1,0,0,2,0,1,1,1,0,0,0,15,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/service/TutoriaService.java,br.ufrn.ePET.service.TutoriaService,"buscarPorNomeOuCpfPetiano/2[java.lang.String,br.ufrn.ePET.service.Pageable]",false,61,4,2,1,1,1,1,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/service/Anexo_EventoService.java,br.ufrn.ePET.service.Anexo_EventoService,"Anexo_EventoService/2[br.ufrn.ePET.repository.Anexo_EventoRepository,br.ufrn.ePET.repository.EventoRepository]",true,20,3,0,0,0,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7,1,0,false
